idx,t_us,red,ir,green,finger,rb_used,flags
1973,36064642,738,671,0,0,1,0
1974,36074642,731,684,0,0,0,0
1975,36084642,731,684,0,0,0,2
1976,36094642,731,684,0,0,0,2
1977,36104642,731,684,0,0,0,2
1978,36114642,731,684,0,0,0,2
1979,36124642,731,684,0,0,0,2
1980,36134642,731,684,0,0,0,2
1981,36144642,731,684,0,0,0,2
1982,36154642,710,661,0,0,1,0
1983,36164642,712,648,0,0,0,0
1984,36174642,712,648,0,0,0,2
1985,36184642,712,648,0,0,0,2
1986,36194642,712,648,0,0,0,2
1987,36204642,744,696,0,0,1,0
1988,36214642,717,690,0,0,0,0
1989,36224642,717,690,0,0,0,2
1990,36234642,717,690,0,0,0,2
1991,36244642,717,690,0,0,0,2
1992,36254642,736,716,0,0,1,0
1993,36264642,735,679,0,0,0,0
1994,36274642,735,679,0,0,0,2
1995,36284642,735,679,0,0,0,2
1996,36294642,735,679,0,0,0,2
1997,36304642,729,659,0,0,1,0
1998,36314642,757,658,0,0,0,0
1999,36324642,757,658,0,0,0,2
2000,36334642,757,658,0,0,0,2
2001,36344642,757,658,0,0,0,2
2002,36354642,757,658,0,0,0,2
2003,36364642,757,658,0,0,0,2
2004,36374642,757,658,0,0,0,2
2005,36384642,757,658,0,0,0,2
2006,36394642,757,658,0,0,0,2
2007,36404642,750,642,0,0,1,0
2008,36414642,760,632,0,0,0,0
2009,36424642,760,632,0,0,0,2
2010,36434642,760,632,0,0,0,2
2011,36444642,725,698,0,0,1,0
2012,36454642,725,699,0,0,0,0
2013,36464642,725,699,0,0,0,2
2014,36474642,725,699,0,0,0,2
2015,36484642,725,699,0,0,0,2
2016,36494642,757,630,0,0,1,0
2017,36504642,760,614,0,0,0,0
2018,36514642,760,614,0,0,0,2
2019,36524642,760,614,0,0,0,2
2020,36534642,760,614,0,0,0,2
2021,36544642,713,695,0,0,1,0
2022,36554642,715,683,0,0,0,0
2023,36564642,715,683,0,0,0,2
2024,36574642,715,683,0,0,0,2
2025,36584642,715,683,0,0,0,2
2026,36594642,715,683,0,0,0,2
2027,36604642,715,683,0,0,0,2
2028,36614642,715,683,0,0,0,2
2029,36624642,715,683,0,0,0,2
2030,36634642,715,683,0,0,0,2
2031,36644642,752,637,0,0,1,0
2032,36654642,764,636,0,0,0,0
2033,36664642,764,636,0,0,0,2
2034,36674642,764,636,0,0,0,2
2035,36684642,764,636,0,0,0,2
2036,36694642,715,703,0,0,1,0
2037,36704642,707,693,0,0,0,0
2038,36714642,707,693,0,0,0,2
2039,36724642,707,693,0,0,0,2
2040,36734642,707,693,0,0,0,2
2041,36744642,728,710,0,0,1,0
2042,36754642,703,701,0,0,0,0
2043,36764642,703,701,0,0,0,2
2044,36774642,703,701,0,0,0,2
2045,36784642,703,701,0,0,0,2
2046,36794642,721,678,0,0,1,0
2047,36804642,716,678,0,0,0,0
2048,36814642,716,678,0,0,0,2
2049,36824642,716,678,0,0,0,2
2050,36834642,716,678,0,0,0,2
2051,36844642,716,678,0,0,0,2
2052,36854642,716,678,0,0,0,2
2053,36864642,716,678,0,0,0,2
2054,36874642,716,678,0,0,0,2
2055,36884642,786,626,0,0,1,0
2056,36894642,773,639,0,0,0,0
2057,36904642,773,639,0,0,0,2
2058,36914642,773,639,0,0,0,2
2059,36924642,773,639,0,0,0,2
2060,36934642,714,677,0,0,1,0
2061,36944642,688,678,0,0,0,0
2062,36954642,688,678,0,0,0,2
2063,36964642,688,678,0,0,0,2
2064,36974642,688,678,0,0,0,2
2065,36984642,751,707,0,0,1,0
2066,36994642,762,669,0,0,0,0
2067,37004642,762,669,0,0,0,2
2068,37014642,762,669,0,0,0,2
2069,37024642,762,669,0,0,0,2
2070,37034642,730,688,0,0,1,0
2071,37044642,716,665,0,0,0,0
2072,37054642,716,665,0,0,0,2
2073,37064642,716,665,0,0,0,2
2074,37074642,716,665,0,0,0,2
2075,37084642,716,665,0,0,0,2
2076,37094642,716,665,0,0,0,2
2077,37104642,716,665,0,0,0,2
2078,37114642,716,665,0,0,0,2
2079,37124642,716,665,0,0,0,2
2080,37134642,744,689,0,0,1,0
2081,37144642,722,669,0,0,0,0
2082,37154642,722,669,0,0,0,2
2083,37164642,722,669,0,0,0,2
2084,37174642,769,679,0,0,1,0
2085,37184642,731,682,0,0,0,0
2086,37194642,731,682,0,0,0,2
2087,37204642,731,682,0,0,0,2
2088,37214642,731,682,0,0,0,2
2089,37224642,737,667,0,0,1,0
2090,37234642,737,683,0,0,0,0
2091,37244642,737,683,0,0,0,2
2092,37254642,737,683,0,0,0,2
2093,37264642,737,683,0,0,0,2
2094,37274642,731,678,0,0,1,0
2095,37284642,756,683,0,0,0,0
2096,37294642,756,683,0,0,0,2
2097,37304642,756,683,0,0,0,2
2098,37314642,756,683,0,0,0,2
2099,37324642,756,683,0,0,0,2
2100,37334642,756,683,0,0,0,2
2101,37344642,756,683,0,0,0,2
2102,37354642,756,683,0,0,0,2
2103,37364642,756,683,0,0,0,2
2104,37374642,797,659,0,0,1,0
2105,37384642,750,688,0,0,0,0
2106,37394642,750,688,0,0,0,2
2107,37404642,750,688,0,0,0,2
2108,37414642,750,688,0,0,0,2
2109,37424642,751,680,0,0,1,0
2110,37434642,754,672,0,0,0,0
2111,37444642,754,672,0,0,0,2
2112,37454642,754,672,0,0,0,2
2113,37464642,754,672,0,0,0,2
2114,37474642,735,686,0,0,1,0
2115,37484642,726,692,0,0,0,0
2116,37494642,726,692,0,0,0,2
2117,37504642,726,692,0,0,0,2
2118,37514642,726,692,0,0,0,2
2119,37524642,733,686,0,0,1,0
2120,37534642,737,688,0,0,0,0
2121,37544642,737,688,0,0,0,2
2122,37554642,737,688,0,0,0,2
2123,37564642,737,688,0,0,0,2
2124,37574642,737,688,0,0,0,2
2125,37584642,737,688,0,0,0,2
2126,37594642,737,688,0,0,0,2
2127,37604642,737,688,0,0,0,2
2128,37614642,727,656,0,0,1,0
2129,37624642,739,671,0,0,0,0
2130,37634642,739,671,0,0,0,2
2131,37644642,739,671,0,0,0,2
2132,37654642,739,671,0,0,0,2
2133,37664642,741,674,0,0,1,0
2134,37674642,756,662,0,0,0,0
2135,37684642,756,662,0,0,0,2
2136,37694642,756,662,0,0,0,2
2137,37704642,756,662,0,0,0,2
2138,37714642,744,603,0,0,1,0
2139,37724642,737,638,0,0,0,0
2140,37734642,737,638,0,0,0,2
2141,37744642,737,638,0,0,0,2
2142,37754642,737,638,0,0,0,2
2143,37764642,750,632,0,0,1,0
2144,37774642,738,655,0,0,0,0
2145,37784642,738,655,0,0,0,2
2146,37794642,738,655,0,0,0,2
2147,37804642,738,655,0,0,0,2
2148,37814642,738,655,0,0,0,2
2149,37824642,738,655,0,0,0,2
2150,37834642,738,655,0,0,0,2
2151,37844642,738,655,0,0,0,2
2152,37854642,738,655,0,0,0,2
2153,37864642,731,659,0,0,1,0
2154,37874642,712,684,0,0,0,0
2155,37884642,712,684,0,0,0,2
2156,37894642,712,684,0,0,0,2
2157,37904642,702,651,0,0,1,0
2158,37914642,727,662,0,0,0,0
2159,37924642,727,662,0,0,0,2
2160,37934642,727,662,0,0,0,2
2161,37944642,727,662,0,0,0,2
2162,37954642,743,692,0,0,1,0
2163,37964642,735,714,0,0,0,0
2164,37974642,735,714,0,0,0,2
2165,37984642,735,714,0,0,0,2
2166,37994642,735,714,0,0,0,2
2167,38004642,713,696,0,0,1,0
2168,38014642,722,690,0,0,0,0
2169,38024642,722,690,0,0,0,2
2170,38034642,722,690,0,0,0,2
2171,38044642,722,690,0,0,0,2
2172,38054642,722,690,0,0,0,2
2173,38064642,722,690,0,0,0,2
2174,38074642,722,690,0,0,0,2
2175,38084642,722,690,0,0,0,2
2176,38094642,722,690,0,0,0,2
2177,38104642,815,715,0,0,1,0
2178,38114642,731,690,0,0,0,0
2179,38124642,731,690,0,0,0,2
2180,38134642,731,690,0,0,0,2
2181,38144642,731,690,0,0,0,2
2182,38154642,766,655,0,0,1,0
2183,38164642,759,649,0,0,0,0
2184,38174642,759,649,0,0,0,2
2185,38184642,759,649,0,0,0,2
2186,38194642,759,649,0,0,0,2
2187,38204642,747,654,0,0,1,0
2188,38214642,761,654,0,0,0,0
2189,38224642,761,654,0,0,0,2
2190,38234642,761,654,0,0,0,2
2191,38244642,761,654,0,0,0,2
2192,38254642,738,709,0,0,1,0
2193,38264642,710,699,0,0,0,0
2194,38274642,710,699,0,0,0,2
2195,38284642,710,699,0,0,0,2
2196,38294642,710,699,0,0,0,2
2197,38304642,710,699,0,0,0,2
2198,38314642,710,699,0,0,0,2
2199,38324642,710,699,0,0,0,2
2200,38334642,710,699,0,0,0,2
2201,38344642,703,698,0,0,1,0
2202,38354642,720,730,0,0,0,0
2203,38364642,720,730,0,0,0,2
2204,38374642,720,730,0,0,0,2
2205,38384642,720,730,0,0,0,2
2206,38394642,799,668,0,0,1,0
2207,38404642,776,644,0,0,0,0
2208,38414642,776,644,0,0,0,2
2209,38424642,776,644,0,0,0,2
2210,38434642,776,644,0,0,0,2
2211,38444642,696,697,0,0,1,0
2212,38454642,683,742,0,0,0,0
2213,38464642,683,742,0,0,0,2
2214,38474642,683,742,0,0,0,2
2215,38484642,683,742,0,0,0,2
2216,38494642,774,638,0,0,1,0
2217,38504642,751,647,0,0,0,0
2218,38514642,751,647,0,0,0,2
2219,38524642,751,647,0,0,0,2
2220,38534642,751,647,0,0,0,2
2221,38544642,751,647,0,0,0,2
2222,38554642,751,647,0,0,0,2
2223,38564642,751,647,0,0,0,2
2224,38574642,751,647,0,0,0,2
2225,38584642,712,697,0,0,1,0
2226,38594642,709,662,0,0,0,0
2227,38604642,709,662,0,0,0,2
2228,38614642,709,662,0,0,0,2
2229,38624642,709,662,0,0,0,2
2230,38634642,752,651,0,0,1,0
2231,38644642,756,683,0,0,0,0
2232,38654642,756,683,0,0,0,2
2233,38664642,756,683,0,0,0,2
2234,38674642,756,683,0,0,0,2
2235,38684642,735,661,0,0,1,0
2236,38694642,759,680,0,0,0,0
2237,38704642,759,680,0,0,0,2
2238,38714642,759,680,0,0,0,2
2239,38724642,759,680,0,0,0,2
2240,38734642,742,660,0,0,1,0
2241,38744642,730,678,0,0,0,0
2242,38754642,730,678,0,0,0,2
2243,38764642,730,678,0,0,0,2
2244,38774642,730,678,0,0,0,2
2245,38784642,730,678,0,0,0,2
2246,38794642,730,678,0,0,0,2
2247,38804642,730,678,0,0,0,2
2248,38814642,730,678,0,0,0,2
2249,38824642,730,678,0,0,0,2
2250,38834642,775,676,0,0,1,0
2251,38844642,741,696,0,0,0,0
2252,38854642,741,696,0,0,0,2
2253,38864642,741,696,0,0,0,2
2254,38874642,741,696,0,0,0,2
2255,38884642,744,670,0,0,1,0
2256,38894642,743,673,0,0,0,0
2257,38904642,743,673,0,0,0,2
2258,38914642,743,673,0,0,0,2
2259,38924642,743,673,0,0,0,2
2260,38934642,743,678,0,0,1,0
2261,38944642,737,660,0,0,0,0
2262,38954642,737,660,0,0,0,2
2263,38964642,737,660,0,0,0,2
2264,38974642,737,660,0,0,0,2
2265,38984642,737,680,0,0,1,0
2266,38994642,723,672,0,0,0,0
2267,39004642,723,672,0,0,0,2
2268,39014642,723,672,0,0,0,2
2269,39024642,723,672,0,0,0,2
2270,39034642,723,672,0,0,0,2
2271,39044642,723,672,0,0,0,2
2272,39054642,723,672,0,0,0,2
2273,39064642,723,672,0,0,0,2
2274,39074642,748,675,0,0,1,0
2275,39084642,743,676,0,0,0,0
2276,39094642,743,676,0,0,0,2
2277,39104642,743,676,0,0,0,2
2278,39114642,743,676,0,0,0,2
2279,39124642,750,692,0,0,1,0
2280,39134642,744,657,0,0,0,0
2281,39144642,744,657,0,0,0,2
2282,39154642,744,657,0,0,0,2
2283,39164642,744,657,0,0,0,2
2284,39174642,728,667,0,0,1,0
2285,39184642,739,666,0,0,0,0
2286,39194642,739,666,0,0,0,2
2287,39204642,739,666,0,0,0,2
2288,39214642,739,666,0,0,0,2
2289,39224642,745,677,0,0,1,0
2290,39234642,737,671,0,0,0,0
2291,39244642,737,671,0,0,0,2
2292,39254642,737,671,0,0,0,2
2293,39264642,737,671,0,0,0,2
2294,39274642,737,671,0,0,0,2
2295,39284642,737,671,0,0,0,2
2296,39294642,737,671,0,0,0,2
2297,39304642,737,671,0,0,0,2
2298,39314642,744,687,0,0,1,0
2299,39324642,742,683,0,0,0,0
2300,39334642,742,683,0,0,0,2
2301,39344642,742,683,0,0,0,2
2302,39354642,742,683,0,0,0,2
2303,39364642,758,644,0,0,1,0
2304,39374642,741,665,0,0,0,0
2305,39384642,741,665,0,0,0,2
2306,39394642,741,665,0,0,0,2
2307,39404642,741,665,0,0,0,2
2308,39414642,772,667,0,0,1,0
2309,39424642,754,687,0,0,0,0
2310,39434642,754,687,0,0,0,2
2311,39444642,754,687,0,0,0,2
2312,39454642,754,687,0,0,0,2
2313,39464642,739,630,0,0,1,0
2314,39474642,732,668,0,0,0,0
2315,39484642,732,668,0,0,0,2
2316,39494642,732,668,0,0,0,2
2317,39504642,732,668,0,0,0,2
2318,39514642,732,668,0,0,0,2
2319,39524642,732,668,0,0,0,2
2320,39534642,732,668,0,0,0,2
2321,39544642,732,668,0,0,0,2
2322,39554642,732,668,0,0,0,2
2323,39564642,728,657,0,0,1,0
2324,39574642,718,672,0,0,0,0
2325,39584642,718,672,0,0,0,2
2326,39594642,718,672,0,0,0,2
2327,39604642,718,672,0,0,0,2
2328,39614642,698,662,0,0,1,0
2329,39624642,721,649,0,0,0,0
2330,39634642,721,649,0,0,0,2
2331,39644642,721,649,0,0,0,2
2332,39654642,721,649,0,0,0,2
2333,39664642,731,687,0,0,1,0
2334,39674642,731,723,0,0,0,0
2335,39684642,731,723,0,0,0,2
2336,39694642,731,723,0,0,0,2
2337,39704642,731,723,0,0,0,2
2338,39714642,699,665,0,0,1,0
2339,39724642,741,658,0,0,0,0
2340,39734642,741,658,0,0,0,2
2341,39744642,741,658,0,0,0,2
2342,39754642,741,658,0,0,0,2
2343,39764642,741,658,0,0,0,2
2344,39774642,741,658,0,0,0,2
2345,39784642,741,658,0,0,0,2
2346,39794642,741,658,0,0,0,2
2347,39804642,738,645,0,0,1,0
2348,39814642,746,662,0,0,0,0
2349,39824642,746,662,0,0,0,2
2350,39834642,746,662,0,0,0,2
2351,39844642,746,662,0,0,0,2
2352,39854642,739,712,0,0,1,0
2353,39864642,735,694,0,0,0,0
2354,39874642,735,694,0,0,0,2
2355,39884642,735,694,0,0,0,2
2356,39894642,735,694,0,0,0,2
2357,39904642,723,702,0,0,1,0
2358,39914642,730,696,0,0,0,0
2359,39924642,730,696,0,0,0,2
2360,39934642,730,696,0,0,0,2
2361,39944642,730,696,0,0,0,2
2362,39954642,764,635,0,0,1,0
2363,39964642,759,664,0,0,0,0
2364,39974642,759,664,0,0,0,2
2365,39984642,759,664,0,0,0,2
2366,39994642,759,664,0,0,0,2
2367,40004642,759,664,0,0,0,2
2368,40014642,759,664,0,0,0,2
2369,40024642,759,664,0,0,0,2
2370,40034642,759,664,0,0,0,2
2371,40044642,779,605,0,0,1,0
2372,40054642,763,639,0,0,0,0
2373,40064642,763,639,0,0,0,2
2374,40074642,763,639,0,0,0,2
2375,40084642,763,639,0,0,0,2
2376,40094642,784,649,0,0,1,0
2377,40104642,795,639,0,0,0,0
2378,40114642,795,639,0,0,0,2
2379,40124642,795,639,0,0,0,2
2380,40134642,795,639,0,0,0,2
2381,40144642,718,711,0,0,1,0
2382,40154642,697,724,0,0,0,0
2383,40164642,697,724,0,0,0,2
2384,40174642,697,724,0,0,0,2
2385,40184642,697,724,0,0,0,2
2386,40194642,709,707,0,0,1,0
2387,40204642,719,684,0,0,0,0
2388,40214642,719,684,0,0,0,2
2389,40224642,719,684,0,0,0,2
2390,40234642,719,684,0,0,0,2
2391,40244642,719,684,0,0,0,2
2392,40254642,719,684,0,0,0,2
2393,40264642,719,684,0,0,0,2
2394,40274642,719,684,0,0,0,2
2395,40284642,719,684,0,0,0,2
2396,40294642,779,688,0,0,1,0
2397,40304642,725,678,0,0,0,0
2398,40314642,725,678,0,0,0,2
2399,40324642,725,678,0,0,0,2
2400,40334642,725,678,0,0,0,2
2401,40344642,678,681,0,0,1,0
2402,40354642,687,658,0,0,0,0
2403,40364642,687,658,0,0,0,2
2404,40374642,687,658,0,0,0,2
2405,40384642,687,658,0,0,0,2
2406,40394642,710,661,0,0,1,0
2407,40404642,682,682,0,0,0,0
2408,40414642,682,682,0,0,0,2
2409,40424642,682,682,0,0,0,2
2410,40434642,682,682,0,0,0,2
2411,40444642,716,674,0,0,1,0
2412,40454642,706,671,0,0,0,0
2413,40464642,706,671,0,0,0,2
2414,40474642,706,671,0,0,0,2
2415,40484642,706,671,0,0,0,2
2416,40494642,706,671,0,0,0,2
2417,40504642,706,671,0,0,0,2
2418,40514642,706,671,0,0,0,2
2419,40524642,706,671,0,0,0,2
2420,40534642,751,642,0,0,1,0
2421,40544642,741,686,0,0,0,0
2422,40554642,741,686,0,0,0,2
2423,40564642,741,686,0,0,0,2
2424,40574642,741,686,0,0,0,2
2425,40584642,707,669,0,0,1,0
2426,40594642,720,675,0,0,0,0
2427,40604642,720,675,0,0,0,2
2428,40614642,720,675,0,0,0,2
2429,40624642,720,675,0,0,0,2
2430,40634642,727,667,0,0,1,0
2431,40644642,735,677,0,0,0,0
2432,40654642,735,677,0,0,0,2
2433,40664642,735,677,0,0,0,2
2434,40674642,735,677,0,0,0,2
2435,40684642,730,674,0,0,1,0
2436,40694642,734,680,0,0,0,0
2437,40704642,734,680,0,0,0,2
2438,40714642,734,680,0,0,0,2
2439,40724642,734,680,0,0,0,2
2440,40734642,734,680,0,0,0,2
2441,40744642,734,680,0,0,0,2
2442,40754642,734,680,0,0,0,2
2443,40764642,734,680,0,0,0,2
2444,40774642,734,680,0,0,0,2
2445,40784642,632,672,0,0,1,0
2446,40794642,743,681,0,0,0,0
2447,40804642,743,681,0,0,0,2
2448,40814642,743,681,0,0,0,2
2449,40824642,746,641,0,0,1,0
2450,40834642,757,687,0,0,0,0
2451,40844642,757,687,0,0,0,2
2452,40854642,757,687,0,0,0,2
2453,40864642,757,687,0,0,0,2
2454,40874642,734,677,0,0,1,0
2455,40884642,747,694,0,0,0,0
2456,40894642,747,694,0,0,0,2
2457,40904642,747,694,0,0,0,2
2458,40914642,747,694,0,0,0,2
2459,40924642,735,683,0,0,1,0
2460,40934642,732,659,0,0,0,0
2461,40944642,732,659,0,0,0,2
2462,40954642,732,659,0,0,0,2
2463,40964642,732,659,0,0,0,2
2464,40974642,732,659,0,0,0,2
2465,40984642,732,659,0,0,0,2
2466,40994642,732,659,0,0,0,2
2467,41004642,732,659,0,0,0,2
2468,41014642,732,659,0,0,0,2
2469,41024642,641,677,0,0,1,0
2470,41034642,739,710,0,0,0,0
2471,41044642,739,710,0,0,0,2
2472,41054642,739,710,0,0,0,2
2473,41064642,739,710,0,0,0,2
2474,41074642,752,682,0,0,1,0
2475,41084642,742,683,0,0,0,0
2476,41094642,742,683,0,0,0,2
2477,41104642,742,683,0,0,0,2
2478,41114642,742,683,0,0,0,2
2479,41124642,725,661,0,0,1,0
2480,41134642,740,657,0,0,0,0
2481,41144642,740,657,0,0,0,2
2482,41154642,740,657,0,0,0,2
2483,41164642,740,657,0,0,0,2
2484,41174642,751,674,0,0,1,0
2485,41184642,722,679,0,0,0,0
2486,41194642,722,679,0,0,0,2
2487,41204642,722,679,0,0,0,2
2488,41214642,722,679,0,0,0,2
2489,41224642,722,679,0,0,0,2
2490,41234642,722,679,0,0,0,2
2491,41244642,722,679,0,0,0,2
2492,41254642,722,679,0,0,0,2
2493,41264642,753,630,0,0,1,0
2494,41274642,734,634,0,0,0,0
2495,41284642,734,634,0,0,0,2
2496,41294642,734,634,0,0,0,2
2497,41304642,734,634,0,0,0,2
2498,41314642,743,628,0,0,1,0
2499,41324642,742,635,0,0,0,0
2500,41334642,742,635,0,0,0,2
2501,41344642,742,635,0,0,0,2
2502,41354642,742,635,0,0,0,2
2503,41364642,732,628,0,0,1,0
2504,41374642,738,650,0,0,0,0
2505,41384642,738,650,0,0,0,2
2506,41394642,738,650,0,0,0,2
2507,41404642,738,650,0,0,0,2
2508,41414642,751,664,0,0,1,0
2509,41424642,701,650,0,0,0,0
2510,41434642,701,650,0,0,0,2
2511,41444642,701,650,0,0,0,2
2512,41454642,701,650,0,0,0,2
2513,41464642,701,650,0,0,0,2
2514,41474642,701,650,0,0,0,2
2515,41484642,701,650,0,0,0,2
2516,41494642,701,650,0,0,0,2
2517,41504642,701,650,0,0,0,2
2518,41514642,731,705,0,0,1,0
2519,41524642,741,661,0,0,0,0
2520,41534642,741,661,0,0,0,2
2521,41544642,741,661,0,0,0,2
2522,41554642,725,686,0,0,1,0
2523,41564642,739,680,0,0,0,0
2524,41574642,739,680,0,0,0,2
2525,41584642,739,680,0,0,0,2
2526,41594642,739,680,0,0,0,2
2527,41604642,729,658,0,0,1,0
2528,41614642,713,667,0,0,0,0
2529,41624642,713,667,0,0,0,2
2530,41634642,713,667,0,0,0,2
2531,41644642,713,667,0,0,0,2
2532,41654642,736,640,0,0,1,0
2533,41664642,772,668,0,0,0,0
2534,41674642,772,668,0,0,0,2
2535,41684642,772,668,0,0,0,2
2536,41694642,772,668,0,0,0,2
2537,41704642,772,668,0,0,0,2
2538,41714642,772,668,0,0,0,2
2539,41724642,772,668,0,0,0,2
2540,41734642,772,668,0,0,0,2
2541,41744642,772,668,0,0,0,2
2542,41754642,718,641,0,0,1,0
2543,41764642,749,652,0,0,0,0
2544,41774642,749,652,0,0,0,2
2545,41784642,749,652,0,0,0,2
2546,41794642,749,652,0,0,0,2
2547,41804642,714,692,0,0,1,0
2548,41814642,719,708,0,0,0,0
2549,41824642,719,708,0,0,0,2
2550,41834642,719,708,0,0,0,2
2551,41844642,719,708,0,0,0,2
