dt,Fs,HOP,BATCH,pend_peak,samp,inf,active,infer_ms_s,fill_ms_s,rx_ms_s,eproxy_ms_s,t_sec,fs_run,hop_run,batch_run,burst_run
5.0,64.0,384,1,0,62.19,0.0,18.1,0.0,0.0,37.528,37.528,4.048396825790405,64,384,1,64
5.2,64.0,384,1,1,57.87,0.1923,37.2,226.511,0.079,263.132,489.722,9.250539779663086,64,384,1,64
5.0,64.0,384,1,1,61.6,0.2,38.2,235.555,0.082,273.984,509.621,14.257044553756714,64,384,1,64
5.0,64.0,384,1,1,60.19,0.2,38.2,235.614,0.082,273.879,509.576,19.250242948532104,64,384,1,64
5.0,64.0,384,1,0,61.2,0.0,18.3,0.0,0.0,37.94,37.94,24.250380754470825,64,384,1,64
5.0,64.0,384,1,1,61.0,0.2,38.1,235.614,0.086,273.316,509.016,29.256623029708862,64,384,1,64
5.0,64.0,384,1,1,61.2,0.2,38.2,235.56,0.082,273.635,509.278,34.256256103515625,64,384,1,64
5.0,64.0,384,1,1,61.4,0.2,38.2,235.609,0.09,273.79,509.489,39.249245166778564,64,384,1,64
5.0,64.0,384,1,1,61.59,0.2,38.1,235.765,0.086,273.372,509.222,44.2501859664917,64,384,1,64
5.0,64.0,384,1,0,62.0,0.0,18.3,0.0,0.0,37.824,37.824,49.25334024429321,64,384,1,64
5.0,64.0,384,1,1,62.2,0.2,38.3,235.633,0.091,274.321,510.046,54.25546383857727,64,384,1,64
5.0,64.0,384,1,1,62.2,0.2,38.2,235.598,0.088,273.643,509.329,59.25497055053711,64,384,1,64
5.0,64.0,384,1,1,62.2,0.2,38.1,235.619,0.088,273.498,509.204,64.25349593162537,64,384,1,64
5.0,64.0,384,1,1,61.55,0.1998,38.1,235.436,0.091,273.821,509.349,69.25264477729797,64,384,1,64
6.0,64.0,384,1,1,62.51,0.1667,34.9,196.401,0.076,234.911,431.388,75.25219416618347,64,384,1,64
5.0,64.0,384,1,0,60.8,0.0,18.3,0.0,0.0,37.68,37.68,80.25658917427063,64,384,1,64
5.0,64.0,384,1,1,61.6,0.2,38.1,235.613,0.088,273.451,509.152,85.25536251068115,64,384,1,64
5.0,64.0,384,1,1,59.8,0.2,38.1,235.617,0.085,273.595,509.296,90.2515594959259,64,384,1,64
5.0,64.0,384,1,1,62.6,0.2,38.2,235.506,0.091,273.904,509.501,95.25506138801575,64,384,1,64
5.0,64.0,384,1,1,61.78,0.1999,38.2,235.612,0.091,274.262,509.965,100.25315976142883,64,384,1,64
5.0,64.0,384,1,0,60.4,0.0,18.3,0.0,0.0,37.367,37.367,105.25741076469421,64,384,1,64
5.0,64.0,384,1,1,61.6,0.2,38.1,235.618,0.088,273.513,509.219,110.25636172294617,64,384,1,64
5.0,64.0,384,1,1,61.4,0.2,38.2,235.602,0.082,273.792,509.476,115.25239396095276,64,384,1,64
5.0,64.0,384,1,1,62.0,0.2,38.2,235.619,0.082,274.15,509.85,120.25866556167603,64,384,1,64
6.0,64.0,384,1,1,59.97,0.1666,34.8,196.289,0.113,234.781,431.182,126.25431489944458,64,384,1,64
6.0,64.0,384,1,1,60.51,0.1667,34.8,196.393,0.069,234.282,430.744,132.25299382209778,64,384,1,64
6.0,64.0,384,1,1,62.31,0.1666,35.0,196.268,0.068,235.076,431.412,138.25492024421692,64,384,1,64
6.0,64.0,384,1,1,61.37,0.1668,34.8,196.48,0.072,234.833,431.384,144.25164771080017,64,384,1,64
5.0,64.0,384,1,0,61.6,0.0,18.3,0.0,0.0,38.39,38.39,149.25750470161438,64,384,1,64
5.0,64.0,384,1,1,61.2,0.2,38.2,235.624,0.086,274.186,509.895,154.256915807724,64,384,1,64
5.0,64.0,384,1,1,60.2,0.2,38.3,235.592,0.086,274.195,509.872,159.25470638275146,64,384,1,64
5.0,64.0,384,1,1,61.4,0.2,38.1,235.605,0.088,273.785,509.478,164.25502467155457,64,384,1,64
5.01,64.0,384,1,1,62.14,0.1998,38.2,235.533,0.086,274.261,509.88,169.2548372745514,64,384,1,64
5.0,64.0,384,1,0,60.8,0.0,18.3,0.0,0.0,38.257,38.257,174.25527238845825,64,384,1,64
5.0,64.0,384,1,1,62.2,0.2,38.3,235.539,0.091,274.374,510.004,179.2570333480835,64,384,1,64
5.0,64.0,384,1,1,61.6,0.2,38.2,235.601,0.091,274.229,509.921,184.25889682769775,64,384,1,64
5.0,64.0,384,1,1,62.2,0.2,38.2,235.623,0.086,274.609,510.317,189.25884580612183,64,384,1,64
5.0,64.0,384,1,1,61.59,0.2,38.2,235.661,0.091,274.389,510.141,194.25479912757874,64,384,1,64
6.0,64.0,384,1,1,61.84,0.1667,35.0,196.539,0.076,235.079,431.694,200.25307846069336,64,384,1,64
5.0,64.0,384,1,0,62.8,0.0,18.4,0.0,0.0,38.298,38.298,205.254132270813,64,384,1,64
5.0,64.0,384,1,1,60.4,0.2,38.1,235.624,0.088,273.535,509.246,210.2592339515686,64,384,1,64
5.0,64.0,384,1,1,60.4,0.2,38.2,235.635,0.082,274.313,510.031,215.25585269927979,64,384,1,64
5.0,64.0,384,1,1,61.4,0.2,38.3,235.604,0.082,274.815,510.501,220.25799798965454,64,384,1,64
6.0,64.0,384,1,1,62.14,0.1666,34.9,196.25,0.071,235.281,431.603,226.2558889389038,64,384,1,64
6.0,64.0,384,1,1,60.86,0.1668,34.8,196.452,0.069,234.853,431.374,232.25220680236816,64,384,1,64
6.0,64.0,384,1,1,61.98,0.1666,34.9,196.26,0.068,235.54,431.868,238.25383830070496,64,384,1,64
6.0,64.0,384,1,1,61.99,0.1666,34.9,196.306,0.069,235.015,431.389,244.25448751449585,64,384,1,64
6.0,64.0,384,1,1,62.49,0.1666,34.9,196.347,0.073,235.34,431.76,250.2551462650299,64,384,1,64
5.0,64.0,384,1,0,62.2,0.0,18.4,0.0,0.0,38.457,38.457,255.26145887374878,64,384,1,64
5.0,64.0,384,1,1,62.0,0.2,38.3,235.535,0.145,274.132,509.811,260.25986337661743,64,384,1,64
5.0,64.0,384,1,1,61.0,0.2,38.2,235.606,0.082,274.059,509.747,265.2595133781433,64,384,1,64
5.0,64.0,384,1,1,63.2,0.2,38.2,235.615,0.086,274.711,510.412,270.259658575058,64,384,1,64
5.0,64.0,384,1,1,62.19,0.2,38.2,235.581,0.082,274.814,510.477,275.2552947998047,64,384,1,64
6.0,64.0,384,1,1,62.0,0.1667,35.0,196.335,0.076,235.145,431.556,281.25531816482544,64,384,1,64
5.0,64.0,384,1,0,61.0,0.0,18.4,0.0,0.0,38.425,38.425,286.2619276046753,64,384,1,64
5.0,64.0,384,1,1,60.2,0.2,38.1,235.869,0.086,274.094,510.049,291.25716638565063,64,384,1,64
5.0,64.0,384,1,1,61.6,0.2,38.2,235.625,0.088,274.622,510.334,296.25859451293945,64,384,1,64
5.0,64.0,384,1,1,62.6,0.2,38.3,235.594,0.091,274.975,510.66,301.256315946579,64,384,1,64
5.0,64.0,384,1,1,63.0,0.2,38.2,235.606,0.088,274.541,510.234,306.25490713119507,64,384,1,64
5.98,64.0,384,1,1,57.83,0.1671,34.6,196.913,0.072,232.321,429.306,312.2363669872284,64,384,1,64
